,REG,LIBREG,DEP,LIBDEP,EPCI,LIBEPCI,DROIT,DEPCOM,CODEPOSTAL,LIBCOM,NUMVOIE,INDREP,TYPVOIE,NOMVOIE,NUMAPPT,NUMBOITE,ESC,COULOIR,ETAGE,COMPLIDENT,ENTREE,BAT,IMMEU,COMPLGEO,LIEUDIT,QPV,TYPECONST,NBPIECE,SURFHAB,CONSTRUCT,LOCAT,PATRIMOINE,ORIGINE,FINAN,FINANAUTRE,CONV,NUMCONV,DATCONV,NEWLOGT,CUS,DPEDATE,DPEENERGIE,DPESERRE,SRU_EXPIR,SRU_ALINEA,CODSEGPATRIM,LIBSEGPATRIM,X,Y
5451,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,262,,,,0.0,Ranchito Bt F Les Myosotis Ent01,,,0510-F-01,EL RANCHITO,CANNES LA BOCCA,1,C,2,37,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5452,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,263,,,,0.0,Ranchito Bt F Les Myosotis Ent01,,,0510-F-01,EL RANCHITO,CANNES LA BOCCA,1,C,3,56,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5453,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,264,,,,0.0,Ranchito Bt F Les Myosotis Ent01,,,0510-F-01,EL RANCHITO,CANNES LA BOCCA,1,C,2,37,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5454,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,249,,,,1.0,Ranchito Bt E Boutons d'Or Ent03,,,0510-E-03,EL RANCHITO,CANNES LA BOCCA,1,C,3,51,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020270.6,6282154.16
5455,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,250,,,,1.0,Ranchito Bt E Boutons d'Or Ent03,,,0510-E-03,EL RANCHITO,CANNES LA BOCCA,1,C,2,37,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020270.6,6282154.16
5456,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,251,,,,1.0,Ranchito Bt E Boutons d'Or Ent03,,,0510-E-03,EL RANCHITO,CANNES LA BOCCA,1,C,3,48,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020270.6,6282154.16
5457,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,252,,,,2.0,Ranchito Bt E Boutons d'Or Ent03,,,0510-E-03,EL RANCHITO,CANNES LA BOCCA,1,C,3,51,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020270.6,6282154.16
5458,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,253,,,,2.0,Ranchito Bt E Boutons d'Or Ent03,,,0510-E-03,EL RANCHITO,CANNES LA BOCCA,1,C,2,37,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020270.6,6282154.16
5459,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,254,,,,2.0,Ranchito Bt E Boutons d'Or Ent03,,,0510-E-03,EL RANCHITO,CANNES LA BOCCA,1,C,3,48,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020270.6,6282154.16
5460,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,255,,,,3.0,Ranchito Bt E Boutons d'Or Ent03,,,0510-E-03,EL RANCHITO,CANNES LA BOCCA,1,C,3,51,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020270.6,6282154.16
5461,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,175 AVENUE MICHEL JOURDAN,256,,,,3.0,Ranchito Bt E Boutons d'Or Ent03,,,0510-E-03,EL RANCHITO,CANNES LA BOCCA,1,C,2,37,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020270.6,6282154.16
5462,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,274,,,,3.0,Ranchito Bt F Les Myosotis Ent01,,,0510-F-01,EL RANCHITO,CANNES LA BOCCA,1,C,2,37,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5463,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,273,,,,3.0,Ranchito Bt F Les Myosotis Ent01,,,0510-F-01,EL RANCHITO,CANNES LA BOCCA,1,C,3,48,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5464,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,276,,,,4.0,Ranchito Bt F Les Myosotis Ent01,,,0510-F-01,EL RANCHITO,CANNES LA BOCCA,1,C,3,48,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5465,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,275,,,,4.0,Ranchito Bt F Les Myosotis Ent01,,,0510-F-01,EL RANCHITO,CANNES LA BOCCA,1,C,3,53,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5466,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,278,,,,0.0,Ranchito Bt F Les Myosotis Ent02,,,0510-F-02,EL RANCHITO,CANNES LA BOCCA,1,C,3,55,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5467,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,277,,,,4.0,Ranchito Bt F Les Myosotis Ent01,,,0510-F-01,EL RANCHITO,CANNES LA BOCCA,1,C,2,37,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5468,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,280,,,,1.0,Ranchito Bt F Les Myosotis Ent02,,,0510-F-02,EL RANCHITO,CANNES LA BOCCA,1,C,3,53,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5469,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,279,,,,0.0,Ranchito Bt F Les Myosotis Ent02,,,0510-F-02,EL RANCHITO,CANNES LA BOCCA,1,C,3,55,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5470,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,266,,,,1.0,Ranchito Bt F Les Myosotis Ent01,,,0510-F-01,EL RANCHITO,CANNES LA BOCCA,1,C,3,53,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5471,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,265,,,,0.0,Ranchito Bt F Les Myosotis Ent01,,,0510-F-01,EL RANCHITO,CANNES LA BOCCA,1,C,2,40,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5472,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,268,,,,1.0,Ranchito Bt F Les Myosotis Ent01,,,0510-F-01,EL RANCHITO,CANNES LA BOCCA,1,C,2,37,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5473,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,267,,,,1.0,Ranchito Bt F Les Myosotis Ent01,,,0510-F-01,EL RANCHITO,CANNES LA BOCCA,1,C,3,48,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5474,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,270,,,,2.0,Ranchito Bt F Les Myosotis Ent01,,,0510-F-01,EL RANCHITO,CANNES LA BOCCA,1,C,3,48,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5475,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,269,,,,2.0,Ranchito Bt F Les Myosotis Ent01,,,0510-F-01,EL RANCHITO,CANNES LA BOCCA,1,C,3,53,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5476,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,272,,,,3.0,Ranchito Bt F Les Myosotis Ent01,,,0510-F-01,EL RANCHITO,CANNES LA BOCCA,1,C,3,53,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5477,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,271,,,,2.0,Ranchito Bt F Les Myosotis Ent01,,,0510-F-01,EL RANCHITO,CANNES LA BOCCA,1,C,2,37,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5478,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,291,,,,1.0,Ranchito Bt F Les Myosotis Ent03,,,0510-F-03,EL RANCHITO,CANNES LA BOCCA,1,C,5,77,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5479,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,292,,,,1.0,Ranchito Bt F Les Myosotis Ent03,,,0510-F-03,EL RANCHITO,CANNES LA BOCCA,1,C,4,63,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5480,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,289,,,,0.0,Ranchito Bt F Les Myosotis Ent03,,,0510-F-03,EL RANCHITO,CANNES LA BOCCA,1,C,5,80,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5481,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,290,,,,0.0,Ranchito Bt F Les Myosotis Ent03,,,0510-F-03,EL RANCHITO,CANNES LA BOCCA,1,C,3,55,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5482,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,295,,,,3.0,Ranchito Bt F Les Myosotis Ent03,,,0510-F-03,EL RANCHITO,CANNES LA BOCCA,1,C,5,77,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5483,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,296,,,,3.0,Ranchito Bt F Les Myosotis Ent03,,,0510-F-03,EL RANCHITO,CANNES LA BOCCA,1,C,4,63,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5484,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,293,,,,2.0,Ranchito Bt F Les Myosotis Ent03,,,0510-F-03,EL RANCHITO,CANNES LA BOCCA,1,C,5,77,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5485,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,294,,,,2.0,Ranchito Bt F Les Myosotis Ent03,,,0510-F-03,EL RANCHITO,CANNES LA BOCCA,1,C,4,63,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5486,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,283,,,,2.0,Ranchito Bt F Les Myosotis Ent02,,,0510-F-02,EL RANCHITO,CANNES LA BOCCA,1,C,4,63,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5487,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,284,,,,3.0,Ranchito Bt F Les Myosotis Ent02,,,0510-F-02,EL RANCHITO,CANNES LA BOCCA,1,C,3,53,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5488,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,281,,,,1.0,Ranchito Bt F Les Myosotis Ent02,,,0510-F-02,EL RANCHITO,CANNES LA BOCCA,1,C,4,63,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5489,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,282,,,,2.0,Ranchito Bt F Les Myosotis Ent02,,,0510-F-02,EL RANCHITO,CANNES LA BOCCA,1,C,3,53,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5490,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,287,,,,4.0,Ranchito Bt F Les Myosotis Ent02,,,0510-F-02,EL RANCHITO,CANNES LA BOCCA,1,C,4,63,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5491,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,288,,,,0.0,Ranchito Bt F Les Myosotis Ent03,,,0510-F-03,EL RANCHITO,CANNES LA BOCCA,1,C,3,53,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5492,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,285,,,,3.0,Ranchito Bt F Les Myosotis Ent02,,,0510-F-02,EL RANCHITO,CANNES LA BOCCA,1,C,4,63,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5493,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,286,,,,4.0,Ranchito Bt F Les Myosotis Ent02,,,0510-F-02,EL RANCHITO,CANNES LA BOCCA,1,C,3,53,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5494,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,308,,,,4.0,Ranchito Bat G Pervenches Ent 01,,,0510-G-01,EL RANCHITO,CANNES LA BOCCA,1,C,3,51,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5495,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,307,,,,4.0,Ranchito Bat G Pervenches Ent 01,,,0510-G-01,EL RANCHITO,CANNES LA BOCCA,1,C,4,62,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5496,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,306,,,,3.0,Ranchito Bat G Pervenches Ent 01,,,0510-G-01,EL RANCHITO,CANNES LA BOCCA,1,C,3,51,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5497,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,305,,,,3.0,Ranchito Bat G Pervenches Ent 01,,,0510-G-01,EL RANCHITO,CANNES LA BOCCA,1,C,4,62,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5498,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,312,,,,1.0,Ranchito Bat G Pervenches Ent 02,,,0510-G-02,EL RANCHITO,CANNES LA BOCCA,1,C,3,51,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5499,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,311,,,,1.0,Ranchito Bat G Pervenches Ent 02,,,0510-G-02,EL RANCHITO,CANNES LA BOCCA,1,C,4,61,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5500,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,310,,,,0.0,Ranchito Bat G Pervenches Ent 02,,,0510-G-02,EL RANCHITO,CANNES LA BOCCA,1,C,3,52,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5501,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,309,,,,0.0,Ranchito Bat G Pervenches Ent 02,,,0510-G-02,EL RANCHITO,CANNES LA BOCCA,1,C,4,63,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5502,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,300,,,,0.0,Ranchito Bat G Pervenches Ent 01,,,0510-G-01,EL RANCHITO,CANNES LA BOCCA,1,C,3,53,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5503,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,299,,,,0.0,Ranchito Bat G Pervenches Ent 01,,,0510-G-01,EL RANCHITO,CANNES LA BOCCA,1,C,3,55,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5504,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,298,,,,4.0,Ranchito Bt F Les Myosotis Ent03,,,0510-F-03,EL RANCHITO,CANNES LA BOCCA,1,C,4,63,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5505,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,297,,,,4.0,Ranchito Bt F Les Myosotis Ent03,,,0510-F-03,EL RANCHITO,CANNES LA BOCCA,1,C,5,77,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
5506,93,Provence-Alpes-Cote-d'Azur,6,ALPES-MARITIMES,200039915,CA Cannes Pays de L�rins,1,6029,6150,CANNES,,,,183 AVENUE MICHEL JOURDAN,304,,,,2.0,Ranchito Bat G Pervenches Ent 01,,,0510-G-01,EL RANCHITO,CANNES LA BOCCA,1,C,3,51,1962,1962,1962,1,52,,1,06/1980/03/79444/1/006015/001,19/12/1995,,,01/2011,C,D,,1.0,Pas de code,Pas de segment,1020237.89,6282215.73
